Id,CodProv,CA,Porc,Superficie
6967,45,8,8.04289544235925,264.282187190186
6968,45,8,12.5614418350628,54.1538682752686
6969,45,8,10.3875349580503,130.77105399231
6970,45,8,10.4397862720921,308.675539077026
6971,45,8,11.4570953173283,90.8558199725342
6972,45,8,8.36751435602953,1136.86226236816
6973,45,8,12.1140142517815,34.809921895874
6974,45,8,10.6395578365574,144.044007620972
6975,45,8,11.2664473684211,29.9335055250244
6976,45,8,9.49074074074074,53.0257571102295
6977,45,8,11.6084047865825,25.8287365606689
6978,45,8,11.6370808678501,91.82810965625
6979,46,10,6.50835532102023,171.669798038269
6980,46,10,6.68058455114822,22.8536560914001
6981,46,10,7.45880312228968,9.99438430052185
6982,46,10,9.10229645093946,26.8640588539734
6983,46,10,10.3438975050573,6.55205228953552
6984,46,10,7.75324456430137,58.4800035618744
6985,46,10,9.32077342588002,12.3562502044983
6986,46,10,7.3447974351501,23.83134584021
6987,46,10,7.25122139367447,7.78943794200134
6988,46,10,6.91983122362869,36.0790224958649
6989,46,10,7.23165986523678,44.8421948388214
6990,46,10,7.67218831734961,45.8363544948425
6991,46,10,5.87741746025087,14.0254620074921
6992,46,10,7.96121459556009,7.43968113677979
6993,46,10,8.02723895996698,15.0952129308014
6994,46,10,5.61031084154663,5.64553927896118
6995,46,10,8.64278007552598,183.783502262939
6996,46,10,4.92040520984081,73.8164612730103
6997,46,10,5.90524534686971,39.456638028656
6998,46,10,9.3611271955221,8.59003337472534
6999,46,10,10.1933047430071,26.9813825917664
7000,46,10,11.5801126245367,16.912339693512
7001,46,10,4.43458980044346,10.2941207841644
7002,46,10,5.74712643678161,19.8462560671539
7003,46,10,7.13210953957268,3.33494166532898
7004,46,10,4.50331125827815,34.3922002848358
7005,46,10,4.55259026687598,10.5507586603546
7006,46,10,4.75206611570248,22.2968576173096
7007,46,10,7.24453942840584,69.1907438535767
7008,46,10,4.87106017191977,24.4758554341583
7009,46,10,8.06293758939998,40.2042544687195
7010,46,10,8.23626147731945,4.60850322694397
7011,46,10,4.76190476190476,12.3112771949768
7012,46,10,8.09646856158484,3.50622949539185
7013,46,10,5.8405682715075,18.0071840548706
7014,46,10,4.05616224648986,235.36482174881
7015,46,10,8.95933838731909,3.56383072151947
7016,46,10,6.30372492836676,242.274107248383
7017,46,10,6.75877520537715,35.5793747889099
7018,46,10,5.58615263571991,29.2159903759155
7019,46,10,4.1994750656168,129.458805733093
7020,46,10,5.71549534292972,44.1920518213196
7021,46,10,6.54761904761905,12.9399789153137
7022,46,10,9.04135338345865,740.850513045898
7023,46,10,5.35158680771624,47.3029848941956
7024,46,10,5.390625,26.7075482362976
7025,46,10,5.95065312046444,28.5132003565369
7026,46,10,7.37669140113488,4.72239835570526
7027,46,10,9.40438871473354,15.7941722409515
7028,46,10,4.83091787439614,118.181712966736
7029,46,10,8.86295249384517,42.8201555374451
7030,46,10,3.58890701468189,7.2288790594101
7031,46,10,3.70919881305638,5.31002205380249
7032,46,10,9.74836263357463,1.3008427434845
7033,46,10,8.31435079726652,4.55353998576355
7034,46,10,7.9646017699115,18.7761554365997
7035,46,10,2.95081967213115,18.6797848096008
7036,46,10,5.77096483318305,7.3539730692749
7037,46,10,4625,33.5498198069763
7038,46,10,7.0570444425775,33.6750011778412
7039,46,10,9.71302428256071,1.03414701602936
7040,46,10,7.4424898511502,55.3738145753784
7041,46,10,5.81135449262405,20.876724936264
7042,46,10,10.5590062111801,6.94138154899597
7043,46,10,9.13757700205339,6.16017582391357
7044,46,10,7.5187969924812,0.643956319915771
7045,46,10,8.17610062893082,3.85495911328125
7046,46,10,9.32400932400932,6.66611471882629
7047,46,10,9.62566844919786,3.50519176455688
7048,46,10,6.3359182234755,126.64629045491
7049,46,10,9.10815939278937,227.055616001282
7050,46,10,7.48600746268657,159.647993982971
7051,46,10,8.61943024105186,67.0601113304138
7052,46,10,7.63696734919757,1.77465635998535
7053,46,10,4.76190476190476,5.27267945481873
7054,46,10,3.84615384615385,68.0132624976501
7055,46,10,7.63152422541069,188.649357678497
7056,46,10,10.6258707534026,5.91206941123962
7057,46,10,8.24175824175824,109.281182132477
7058,46,10,5.2589641434263,151.096993934204
7059,46,10,10.1633393829401,36.1639698468323
7060,46,10,4.88254260709351,6.49658923575592
7061,46,10,8.14327485380117,98.5214048457642
7062,46,10,4.92560287326834,12.6462037473755
7063,46,10,7.35829433177327,76.1447260736694
7064,46,10,4.21052631578947,7.5927478944397
7065,46,10,6.75675675675676,27.236881088501
7066,46,10,6.70391061452514,38.6654802161255
7067,46,10,7.83327344592167,70.17249209021
7068,46,10,5.79710144927536,31.6486939988861
7069,46,10,1.41843971631206,8.98566542462921
7070,46,10,6.06060606060606,182.014533325378
7071,46,10,6.32078918523931,59.2153236669006
7072,46,10,9.07386035776111,21.8321768199005
7073,46,10,5.11440107671602,58.260395024231
7074,46,10,9.366391184573,2.52770373635864
7075,46,10,4.48833034111311,172.318145227875
7076,46,10,6.45463049579046,33.7579001102905
7077,46,10,5.37190082644628,389.076064058533
7078,46,10,5.08474576271187,10.0523774645691
7079,46,10,4.52358036573628,14.271733974762
7080,46,10,10.1953503390378,33.0012386404266
7081,46,10,4.03120936280884,5.38805551204681
7082,46,10,4.61933276304534,72.1453626697083
7083,46,10,8.84412123402141,89.650413180275
7084,46,10,10.2319236016371,322.701587369568
7085,46,10,10.1185770750988,72.1937187650757
